Country,Product_name,Quantity_purchased,Crop_name,Feedback,Comments,Price,Total_price,Manufacturing,Transaction_date,Expiration,Review,TextBlob_Polarity,TextBlob_Subjectivity,NLTK_Negative,NLTK_Neutral,NLTK_Positive,NLTK_Compound,Sentiment_Class
Nepal,Nachos,46,['Maize'],4,Good,55,2530,2022-11-24,2023-02-06,2023-02-22,"Good product, no issues.",0.7,0.6000000000000001,0.31,0.282,0.408,0.1779,Positive
Bhutan,Toffee,43,['Sugar'],2,Poor,15,645,2024-07-26,2024-10-12,2024-10-24,"Not great, needs improvement.",-0.4,0.75,0.743,0.257,0.0,-0.6979,Negative
Sri-Lanka,Ketchup,31,['Tomato'],5,Excellent,50,1550,2020-10-15,2020-12-18,2021-01-13,Outstanding product quality!,0.625,0.875,0.0,0.318,0.682,0.6476,Positive
Bangladesh,Banana Chips,41,['Banana'],4,Good,35,1435,2021-04-24,2021-07-17,2021-07-23,Quite happy with the product.,0.8,1.0,0.0,0.5,0.5,0.6115,Positive
Pakistan,Maggi,66,['Wheat'],1,Very Poor,15,990,2021-11-25,2022-01-17,2022-02-23,Would not recommend.,0.0,0.0,0.513,0.487,0.0,-0.2755,Negative
India,Pasta,71,"['Wheat', 'Barley']",1,Very Poor,120,8520,2021-01-14,2021-02-16,2021-04-14,Disappointed with the product.,-0.75,0.75,0.508,0.492,0.0,-0.4767,Negative
Pakistan,Pasta,30,"['Wheat', 'Barley']",5,Excellent,75,2250,2021-03-18,2021-05-30,2021-06-16,Outstanding product quality!,0.625,0.875,0.0,0.318,0.682,0.6476,Positive
Bhutan,Khari,91,['Cumin'],4,Good,45,4095,2022-06-19,2022-08-20,2022-09-17,Quite happy with the product.,0.8,1.0,0.0,0.5,0.5,0.6115,Positive
Sri-Lanka,Khari,69,['Cumin'],0,No Feedback,35,2415,2021-04-03,2021-06-23,2021-07-02,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Pakistan,Cookie,87,"['Barley', 'Sugar']",3,Average,75,6525,2023-06-11,2023-07-12,2023-09-09,"Average product, nothing special.",0.10357142857142858,0.48571428571428565,0.429,0.571,0.0,-0.3089,Negative
Nepal,Banana Chips,71,['Banana'],3,Average,45,3195,2023-09-18,2023-10-04,2023-12-17,"Average product, nothing special.",0.10357142857142858,0.48571428571428565,0.429,0.571,0.0,-0.3089,Negative
Sri-Lanka,Toffee,59,['Sugar'],3,Average,10,590,2020-09-08,2020-09-20,2020-12-07,Okay for the price.,0.5,0.5,0.0,0.612,0.388,0.2263,Positive
Nepal,Toffee,12,['Sugar'],2,Poor,15,180,2025-06-08,2025-08-13,2025-09-06,Below average product.,-0.15,0.39999999999999997,0.0,1.0,0.0,0.0,Neutral
Nepal,Ketchup,79,['Tomato'],5,Excellent,55,4345,2025-07-09,2025-09-20,2025-10-07,Exceeded my expectations!,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
Bhutan,Nachos,94,['Maize'],2,Poor,75,7050,2021-08-24,2021-09-14,2021-11-22,Not what I expected.,-0.1,0.4,0.0,1.0,0.0,0.0,Neutral
Bhutan,Nachos,63,['Maize'],1,Very Poor,75,4725,2021-03-28,2021-06-19,2021-06-26,Disappointed with the product.,-0.75,0.75,0.508,0.492,0.0,-0.4767,Negative
India,Pie,17,['Sugar'],5,Excellent,50,850,2022-01-16,2022-04-01,2022-04-16,Absolutely loved it!,0.875,0.8,0.0,0.308,0.692,0.6689,Positive
Bangladesh,Pie,66,['Sugar'],3,Average,30,1980,2025-03-10,2025-04-15,2025-06-08,Decent product overall.,0.08333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,Neutral
Nepal,Khari,27,['Cumin'],5,Excellent,35,945,2020-06-27,2020-08-05,2020-09-25,Exceeded my expectations!,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
Nepal,Khari,24,['Cumin'],5,Excellent,35,840,2020-03-06,2020-03-20,2020-06-04,Exceeded my expectations!,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
India,Banana Chips,89,['Banana'],5,Excellent,40,3560,2025-07-01,2025-08-21,2025-09-29,Outstanding product quality!,0.625,0.875,0.0,0.318,0.682,0.6476,Positive
Pakistan,Cookie,25,"['Barley', 'Sugar']",4,Good,75,1875,2022-08-31,2022-10-07,2022-11-29,Quite happy with the product.,0.8,1.0,0.0,0.5,0.5,0.6115,Positive
Bhutan,Khari,34,['Cumin'],1,Very Poor,45,1530,2022-02-01,2022-03-12,2022-05-02,Very poor quality.,-0.52,0.78,0.629,0.371,0.0,-0.5256,Negative
Bangladesh,Maggi,65,['Wheat'],4,Good,35,2275,2020-03-19,2020-04-07,2020-06-17,"Good product, no issues.",0.7,0.6000000000000001,0.31,0.282,0.408,0.1779,Positive
Pakistan,Banana Chips,63,['Banana'],5,Excellent,30,1890,2020-01-18,2020-03-01,2020-04-17,Outstanding product quality!,0.625,0.875,0.0,0.318,0.682,0.6476,Positive
India,Pasta,52,"['Wheat', 'Barley']",5,Excellent,120,6240,2020-05-02,2020-07-24,2020-07-31,Absolutely loved it!,0.875,0.8,0.0,0.308,0.692,0.6689,Positive
Pakistan,Toffee,44,['Sugar'],0,No Feedback,12,528,2020-03-10,2020-03-29,2020-06-08,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Nepal,Pasta,82,"['Wheat', 'Barley']",1,Very Poor,100,8200,2021-08-19,2021-10-23,2021-11-17,Very poor quality.,-0.52,0.78,0.629,0.371,0.0,-0.5256,Negative
Pakistan,Banana Chips,73,['Banana'],2,Poor,30,2190,2025-07-19,2025-08-25,2025-10-17,Not what I expected.,-0.1,0.4,0.0,1.0,0.0,0.0,Neutral
Bhutan,Banana Chips,96,['Banana'],2,Poor,45,4320,2022-12-19,2023-01-01,2023-03-19,Below average product.,-0.15,0.39999999999999997,0.0,1.0,0.0,0.0,Neutral
Sri-Lanka,Pasta,35,"['Wheat', 'Barley']",5,Excellent,100,3500,2020-06-15,2020-08-03,2020-09-13,Absolutely loved it!,0.875,0.8,0.0,0.308,0.692,0.6689,Positive
Sri-Lanka,Pasta,27,"['Wheat', 'Barley']",3,Average,100,2700,2023-11-09,2024-01-26,2024-02-07,"Average product, nothing special.",0.10357142857142858,0.48571428571428565,0.429,0.571,0.0,-0.3089,Negative
Nepal,Pie,93,['Sugar'],1,Very Poor,45,4185,2022-08-29,2022-09-09,2022-11-27,Would not recommend.,0.0,0.0,0.513,0.487,0.0,-0.2755,Negative
Nepal,Khari,43,['Cumin'],2,Poor,35,1505,2020-09-18,2020-10-15,2020-12-17,Not what I expected.,-0.1,0.4,0.0,1.0,0.0,0.0,Neutral
Bhutan,Toffee,25,['Sugar'],4,Good,15,375,2022-04-11,2022-05-23,2022-07-10,Quite happy with the product.,0.8,1.0,0.0,0.5,0.5,0.6115,Positive
Pakistan,Pasta,97,"['Wheat', 'Barley']",1,Very Poor,75,7275,2024-11-16,2025-01-28,2025-02-14,Very poor quality.,-0.52,0.78,0.629,0.371,0.0,-0.5256,Negative
India,Pie,27,['Sugar'],3,Average,50,1350,2020-10-11,2020-12-04,2021-01-09,Okay for the price.,0.5,0.5,0.0,0.612,0.388,0.2263,Positive
India,Cookie,66,"['Barley', 'Sugar']",5,Excellent,100,6600,2023-03-09,2023-04-08,2023-06-07,Exceeded my expectations!,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
Pakistan,Banana Chips,92,['Banana'],3,Average,30,2760,2025-05-24,2025-08-02,2025-08-22,"Average product, nothing special.",0.10357142857142858,0.48571428571428565,0.429,0.571,0.0,-0.3089,Negative
Nepal,Pasta,14,"['Wheat', 'Barley']",0,No Feedback,100,1400,2020-07-02,2020-09-12,2020-09-30,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Bhutan,Maggi,52,['Wheat'],5,Excellent,25,1300,2023-05-04,2023-06-20,2023-08-02,Exceeded my expectations!,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
Sri-Lanka,Banana Chips,80,['Banana'],5,Excellent,25,2000,2021-07-08,2021-09-28,2021-10-06,Exceeded my expectations!,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
Bhutan,Banana Chips,22,['Banana'],5,Excellent,45,990,2023-11-01,2023-12-30,2024-01-30,Outstanding product quality!,0.625,0.875,0.0,0.318,0.682,0.6476,Positive
Sri-Lanka,Khari,82,['Cumin'],1,Very Poor,35,2870,2023-10-16,2023-12-11,2024-01-14,Very poor quality.,-0.52,0.78,0.629,0.371,0.0,-0.5256,Negative
Nepal,Pie,60,['Sugar'],2,Poor,45,2700,2022-04-10,2022-07-01,2022-07-09,Below average product.,-0.15,0.39999999999999997,0.0,1.0,0.0,0.0,Neutral
Nepal,Banana Chips,22,['Banana'],2,Poor,45,990,2021-01-22,2021-04-12,2021-04-22,Below average product.,-0.15,0.39999999999999997,0.0,1.0,0.0,0.0,Neutral
Bhutan,Toffee,85,['Sugar'],4,Good,15,1275,2025-04-09,2025-04-24,2025-07-08,Satisfactory purchase.,0.0,0.0,0.0,0.286,0.714,0.3612,Positive
India,Nachos,93,['Maize'],0,No Feedback,65,6045,2020-09-04,2020-10-04,2020-12-03,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Nepal,Pasta,88,"['Wheat', 'Barley']",4,Good,100,8800,2024-06-03,2024-06-27,2024-09-01,Quite happy with the product.,0.8,1.0,0.0,0.5,0.5,0.6115,Positive
Sri-Lanka,Pie,24,['Sugar'],3,Average,35,840,2023-01-09,2023-03-26,2023-04-09,"Average product, nothing special.",0.10357142857142858,0.48571428571428565,0.429,0.571,0.0,-0.3089,Negative
Nepal,Pasta,18,"['Wheat', 'Barley']",0,No Feedback,100,1800,2020-08-28,2020-11-10,2020-11-26,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Pakistan,Biscuit,15,"['Wheat', 'Sugar', 'Barley']",5,Excellent,15,225,2020-01-15,2020-04-01,2020-04-14,Exceeded my expectations!,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
Pakistan,Maggi,96,['Wheat'],4,Good,15,1440,2022-04-06,2022-06-30,2022-07-05,Satisfactory purchase.,0.0,0.0,0.0,0.286,0.714,0.3612,Positive
India,Banana Chips,43,['Banana'],1,Very Poor,40,1720,2022-10-29,2023-01-18,2023-01-27,Disappointed with the product.,-0.75,0.75,0.508,0.492,0.0,-0.4767,Negative
Bhutan,Toffee,75,['Sugar'],3,Average,15,1125,2021-08-17,2021-10-12,2021-11-15,Okay for the price.,0.5,0.5,0.0,0.612,0.388,0.2263,Positive
Sri-Lanka,Nachos,45,['Maize'],4,Good,45,2025,2021-04-08,2021-05-02,2021-07-07,Satisfactory purchase.,0.0,0.0,0.0,0.286,0.714,0.3612,Positive
Bhutan,Pasta,85,"['Wheat', 'Barley']",0,No Feedback,105,8925,2020-11-24,2021-01-10,2021-02-22,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
India,Khari,68,['Cumin'],2,Poor,40,2720,2023-07-16,2023-08-18,2023-10-14,"Not great, needs improvement.",-0.4,0.75,0.743,0.257,0.0,-0.6979,Negative
Pakistan,Khari,74,['Cumin'],4,Good,25,1850,2020-03-09,2020-05-02,2020-06-07,"Good product, no issues.",0.7,0.6000000000000001,0.31,0.282,0.408,0.1779,Positive
Pakistan,Maggi,77,['Wheat'],5,Excellent,15,1155,2022-06-20,2022-08-23,2022-09-18,Outstanding product quality!,0.625,0.875,0.0,0.318,0.682,0.6476,Positive
Sri-Lanka,Cookie,71,"['Barley', 'Sugar']",1,Very Poor,85,6035,2024-03-30,2024-04-24,2024-06-28,Disappointed with the product.,-0.75,0.75,0.508,0.492,0.0,-0.4767,Negative
Sri-Lanka,Cookie,62,"['Barley', 'Sugar']",0,No Feedback,85,5270,2025-01-07,2025-02-06,2025-04-07,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Nepal,Pie,72,['Sugar'],5,Excellent,45,3240,2021-11-12,2021-12-18,2022-02-10,Outstanding product quality!,0.625,0.875,0.0,0.318,0.682,0.6476,Positive
Pakistan,Khari,41,['Cumin'],1,Very Poor,25,1025,2023-09-01,2023-10-29,2023-11-30,Very poor quality.,-0.52,0.78,0.629,0.371,0.0,-0.5256,Negative
India,Toffee,30,['Sugar'],3,Average,20,600,2022-09-02,2022-09-23,2022-12-01,Decent product overall.,0.08333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,Neutral
India,Pasta,13,"['Wheat', 'Barley']",0,No Feedback,120,1560,2024-10-03,2024-12-22,2025-01-01,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Bangladesh,Ketchup,93,['Tomato'],5,Excellent,45,4185,2023-11-07,2024-01-07,2024-02-05,Outstanding product quality!,0.625,0.875,0.0,0.318,0.682,0.6476,Positive
Pakistan,Pie,54,['Sugar'],3,Average,25,1350,2024-05-29,2024-06-18,2024-08-27,"Average product, nothing special.",0.10357142857142858,0.48571428571428565,0.429,0.571,0.0,-0.3089,Negative
Sri-Lanka,Maggi,43,['Wheat'],5,Excellent,30,1290,2021-02-16,2021-03-15,2021-05-17,Outstanding product quality!,0.625,0.875,0.0,0.318,0.682,0.6476,Positive
Sri-Lanka,Maggi,72,['Wheat'],0,No Feedback,30,2160,2020-07-28,2020-09-28,2020-10-26,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Nepal,Pie,72,['Sugar'],2,Poor,45,3240,2023-06-11,2023-08-27,2023-09-09,Below average product.,-0.15,0.39999999999999997,0.0,1.0,0.0,0.0,Neutral
Pakistan,Pasta,63,"['Wheat', 'Barley']",3,Average,75,4725,2023-01-11,2023-04-06,2023-04-11,Okay for the price.,0.5,0.5,0.0,0.612,0.388,0.2263,Positive
Sri-Lanka,Nachos,18,['Maize'],4,Good,45,810,2021-12-28,2022-02-02,2022-03-28,"Good product, no issues.",0.7,0.6000000000000001,0.31,0.282,0.408,0.1779,Positive
Pakistan,Pasta,61,"['Wheat', 'Barley']",3,Average,75,4575,2023-08-20,2023-10-15,2023-11-18,"Average product, nothing special.",0.10357142857142858,0.48571428571428565,0.429,0.571,0.0,-0.3089,Negative
Sri-Lanka,Pasta,92,"['Wheat', 'Barley']",0,No Feedback,100,9200,2022-07-06,2022-09-23,2022-10-04,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Sri-Lanka,Pasta,44,"['Wheat', 'Barley']",1,Very Poor,100,4400,2022-01-27,2022-04-17,2022-04-27,Would not recommend.,0.0,0.0,0.513,0.487,0.0,-0.2755,Negative
Bangladesh,Toffee,33,['Sugar'],4,Good,10,330,2022-06-29,2022-07-30,2022-09-27,Satisfactory purchase.,0.0,0.0,0.0,0.286,0.714,0.3612,Positive
Nepal,Toffee,32,['Sugar'],2,Poor,15,480,2023-09-08,2023-10-10,2023-12-07,Not what I expected.,-0.1,0.4,0.0,1.0,0.0,0.0,Neutral
Bangladesh,Pasta,97,"['Wheat', 'Barley']",0,No Feedback,95,9215,2023-02-28,2023-04-16,2023-05-29,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Pakistan,Maggi,44,['Wheat'],3,Average,15,660,2021-10-10,2021-12-18,2022-01-08,Decent product overall.,0.08333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,Neutral
India,Khari,20,['Cumin'],0,No Feedback,40,800,2021-10-15,2021-12-19,2022-01-13,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Sri-Lanka,Ketchup,37,['Tomato'],1,Very Poor,50,1850,2022-07-27,2022-09-18,2022-10-25,Would not recommend.,0.0,0.0,0.513,0.487,0.0,-0.2755,Negative
Pakistan,Pie,88,['Sugar'],1,Very Poor,25,2200,2020-01-22,2020-03-26,2020-04-21,Disappointed with the product.,-0.75,0.75,0.508,0.492,0.0,-0.4767,Negative
Bangladesh,Khari,26,['Cumin'],3,Average,20,520,2024-07-06,2024-08-08,2024-10-04,Decent product overall.,0.08333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,Neutral
Bhutan,Toffee,50,['Sugar'],1,Very Poor,15,750,2020-09-15,2020-11-27,2020-12-14,Very poor quality.,-0.52,0.78,0.629,0.371,0.0,-0.5256,Negative
Bhutan,Nachos,42,['Maize'],2,Poor,75,3150,2024-05-01,2024-07-17,2024-07-30,Not what I expected.,-0.1,0.4,0.0,1.0,0.0,0.0,Neutral
Nepal,Cookie,22,"['Barley', 'Sugar']",1,Very Poor,95,2090,2024-04-18,2024-05-16,2024-07-17,Disappointed with the product.,-0.75,0.75,0.508,0.492,0.0,-0.4767,Negative
Nepal,Khari,51,['Cumin'],2,Poor,35,1785,2023-08-16,2023-09-12,2023-11-14,Below average product.,-0.15,0.39999999999999997,0.0,1.0,0.0,0.0,Neutral
Bangladesh,Nachos,24,['Maize'],1,Very Poor,35,840,2024-06-09,2024-07-19,2024-09-07,Would not recommend.,0.0,0.0,0.513,0.487,0.0,-0.2755,Negative
Bangladesh,Biscuit,82,"['Wheat', 'Sugar', 'Barley']",3,Average,18,1476,2024-02-02,2024-04-23,2024-05-02,"Average product, nothing special.",0.10357142857142858,0.48571428571428565,0.429,0.571,0.0,-0.3089,Negative
Bhutan,Pie,86,['Sugar'],2,Poor,55,4730,2024-10-07,2024-12-22,2025-01-05,Not what I expected.,-0.1,0.4,0.0,1.0,0.0,0.0,Neutral
Pakistan,Biscuit,72,"['Wheat', 'Sugar', 'Barley']",5,Excellent,15,1080,2024-08-01,2024-10-06,2024-10-30,Absolutely loved it!,0.875,0.8,0.0,0.308,0.692,0.6689,Positive
Pakistan,Pie,45,['Sugar'],2,Poor,25,1125,2021-06-17,2021-08-01,2021-09-15,Not what I expected.,-0.1,0.4,0.0,1.0,0.0,0.0,Neutral
Bhutan,Pie,66,['Sugar'],1,Very Poor,55,3630,2024-06-13,2024-09-06,2024-09-11,Disappointed with the product.,-0.75,0.75,0.508,0.492,0.0,-0.4767,Negative
Pakistan,Cookie,15,"['Barley', 'Sugar']",3,Average,75,1125,2024-08-05,2024-09-14,2024-11-03,Decent product overall.,0.08333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,Neutral
Bhutan,Nachos,63,['Maize'],4,Good,75,4725,2020-08-07,2020-09-27,2020-11-05,Satisfactory purchase.,0.0,0.0,0.0,0.286,0.714,0.3612,Positive
Bangladesh,Toffee,37,['Sugar'],5,Excellent,10,370,2021-05-11,2021-07-07,2021-08-09,Outstanding product quality!,0.625,0.875,0.0,0.318,0.682,0.6476,Positive
Bhutan,Khari,50,['Cumin'],3,Average,45,2250,2025-07-17,2025-08-24,2025-10-15,"Average product, nothing special.",0.10357142857142858,0.48571428571428565,0.429,0.571,0.0,-0.3089,Negative
Nepal,Pasta,45,"['Wheat', 'Barley']",5,Excellent,100,4500,2023-08-06,2023-09-25,2023-11-04,Outstanding product quality!,0.625,0.875,0.0,0.318,0.682,0.6476,Positive
Pakistan,Khari,23,['Cumin'],1,Very Poor,25,575,2023-09-14,2023-11-23,2023-12-13,Disappointed with the product.,-0.75,0.75,0.508,0.492,0.0,-0.4767,Negative
Pakistan,Toffee,56,['Sugar'],3,Average,12,672,2022-06-09,2022-09-01,2022-09-07,"Average product, nothing special.",0.10357142857142858,0.48571428571428565,0.429,0.571,0.0,-0.3089,Negative
Nepal,Khari,88,['Cumin'],3,Average,35,3080,2024-06-24,2024-07-31,2024-09-22,"Average product, nothing special.",0.10357142857142858,0.48571428571428565,0.429,0.571,0.0,-0.3089,Negative
Bhutan,Maggi,80,['Wheat'],0,No Feedback,25,2000,2024-08-31,2024-10-21,2024-11-29,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
India,Ketchup,55,['Tomato'],3,Average,60,3300,2022-04-26,2022-06-16,2022-07-25,Decent product overall.,0.08333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,Neutral
India,Maggi,80,['Wheat'],3,Average,25,2000,2022-02-04,2022-04-29,2022-05-05,Okay for the price.,0.5,0.5,0.0,0.612,0.388,0.2263,Positive
Bangladesh,Toffee,75,['Sugar'],3,Average,10,750,2020-10-12,2020-11-30,2021-01-10,Decent product overall.,0.08333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,Neutral
Bangladesh,Nachos,75,['Maize'],4,Good,35,2625,2020-09-04,2020-10-29,2020-12-03,"Good product, no issues.",0.7,0.6000000000000001,0.31,0.282,0.408,0.1779,Positive
Pakistan,Pie,99,['Sugar'],0,No Feedback,25,2475,2020-05-14,2020-08-07,2020-08-12,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Bhutan,Toffee,97,['Sugar'],4,Good,15,1455,2020-05-11,2020-06-11,2020-08-09,"Good product, no issues.",0.7,0.6000000000000001,0.31,0.282,0.408,0.1779,Positive
Sri-Lanka,Pie,44,['Sugar'],4,Good,35,1540,2020-11-22,2020-12-08,2021-02-20,Satisfactory purchase.,0.0,0.0,0.0,0.286,0.714,0.3612,Positive
Pakistan,Pasta,37,"['Wheat', 'Barley']",1,Very Poor,75,2775,2024-07-06,2024-07-31,2024-10-04,Disappointed with the product.,-0.75,0.75,0.508,0.492,0.0,-0.4767,Negative
Pakistan,Banana Chips,46,['Banana'],2,Poor,30,1380,2025-07-13,2025-09-25,2025-10-11,Not what I expected.,-0.1,0.4,0.0,1.0,0.0,0.0,Neutral
Bhutan,Toffee,86,['Sugar'],3,Average,15,1290,2023-12-01,2023-12-31,2024-02-29,Decent product overall.,0.08333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,Neutral
Pakistan,Ketchup,20,['Tomato'],5,Excellent,55,1100,2023-05-08,2023-06-22,2023-08-06,Outstanding product quality!,0.625,0.875,0.0,0.318,0.682,0.6476,Positive
India,Pie,53,['Sugar'],1,Very Poor,50,2650,2023-10-03,2023-12-09,2024-01-01,Very poor quality.,-0.52,0.78,0.629,0.371,0.0,-0.5256,Negative
Sri-Lanka,Pasta,64,"['Wheat', 'Barley']",4,Good,100,6400,2020-04-03,2020-06-26,2020-07-02,"Good product, no issues.",0.7,0.6000000000000001,0.31,0.282,0.408,0.1779,Positive
India,Nachos,12,['Maize'],3,Average,65,780,2021-08-27,2021-09-10,2021-11-25,Decent product overall.,0.08333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,Neutral
Sri-Lanka,Khari,73,['Cumin'],0,No Feedback,35,2555,2024-02-22,2024-05-09,2024-05-22,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Pakistan,Cookie,59,"['Barley', 'Sugar']",3,Average,75,4425,2024-03-17,2024-03-31,2024-06-15,"Average product, nothing special.",0.10357142857142858,0.48571428571428565,0.429,0.571,0.0,-0.3089,Negative
India,Banana Chips,21,['Banana'],2,Poor,40,840,2025-06-22,2025-07-28,2025-09-20,Not what I expected.,-0.1,0.4,0.0,1.0,0.0,0.0,Neutral
Nepal,Ketchup,14,['Tomato'],5,Excellent,55,770,2022-03-17,2022-05-20,2022-06-15,Absolutely loved it!,0.875,0.8,0.0,0.308,0.692,0.6689,Positive
India,Toffee,43,['Sugar'],2,Poor,20,860,2020-08-05,2020-10-01,2020-11-03,"Not great, needs improvement.",-0.4,0.75,0.743,0.257,0.0,-0.6979,Negative
Sri-Lanka,Ketchup,62,['Tomato'],2,Poor,50,3100,2021-05-13,2021-06-16,2021-08-11,Not what I expected.,-0.1,0.4,0.0,1.0,0.0,0.0,Neutral
Sri-Lanka,Banana Chips,65,['Banana'],2,Poor,25,1625,2021-09-24,2021-11-25,2021-12-23,"Not great, needs improvement.",-0.4,0.75,0.743,0.257,0.0,-0.6979,Negative
Sri-Lanka,Nachos,72,['Maize'],2,Poor,45,3240,2024-08-11,2024-08-31,2024-11-09,"Not great, needs improvement.",-0.4,0.75,0.743,0.257,0.0,-0.6979,Negative
Bangladesh,Biscuit,35,"['Wheat', 'Sugar', 'Barley']",3,Average,18,630,2023-07-30,2023-10-09,2023-10-28,Okay for the price.,0.5,0.5,0.0,0.612,0.388,0.2263,Positive
Pakistan,Toffee,48,['Sugar'],1,Very Poor,12,576,2024-04-25,2024-05-12,2024-07-24,Disappointed with the product.,-0.75,0.75,0.508,0.492,0.0,-0.4767,Negative
Bangladesh,Khari,52,['Cumin'],4,Good,20,1040,2024-03-06,2024-04-09,2024-06-04,Satisfactory purchase.,0.0,0.0,0.0,0.286,0.714,0.3612,Positive
Bangladesh,Pasta,48,"['Wheat', 'Barley']",2,Poor,95,4560,2020-11-28,2021-01-11,2021-02-26,Not what I expected.,-0.1,0.4,0.0,1.0,0.0,0.0,Neutral
Pakistan,Maggi,65,['Wheat'],5,Excellent,15,975,2023-05-21,2023-06-12,2023-08-19,Absolutely loved it!,0.875,0.8,0.0,0.308,0.692,0.6689,Positive
India,Ketchup,87,['Tomato'],5,Excellent,60,5220,2021-01-17,2021-02-12,2021-04-17,Exceeded my expectations!,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
Bhutan,Pasta,46,"['Wheat', 'Barley']",3,Average,105,4830,2024-08-03,2024-09-02,2024-11-01,Decent product overall.,0.08333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,Neutral
Pakistan,Banana Chips,60,['Banana'],3,Average,30,1800,2022-07-20,2022-09-19,2022-10-18,Decent product overall.,0.08333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,Neutral
India,Maggi,75,['Wheat'],5,Excellent,25,1875,2021-08-24,2021-10-13,2021-11-22,Exceeded my expectations!,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
Bangladesh,Pie,30,['Sugar'],2,Poor,30,900,2023-11-28,2024-01-29,2024-02-26,Below average product.,-0.15,0.39999999999999997,0.0,1.0,0.0,0.0,Neutral
Nepal,Ketchup,37,['Tomato'],0,No Feedback,55,2035,2020-04-02,2020-05-06,2020-07-01,No feedback,0.0,0.0,0.688,0.312,0.0,-0.296,Negative
Sri-Lanka,Maggi,18,['Wheat'],1,Very Poor,30,540,2023-07-04,2023-07-15,2023-10-02,Would not recommend.,0.0,0.0,0.513,0.487,0.0,-0.2755,Negative
Sri-Lanka,Maggi,63,['Wheat'],2,Poor,30,1890,2023-12-02,2024-02-02,2024-03-01,"Not great, needs improvement.",-0.4,0.75,0.743,0.257,0.0,-0.6979,Negative
India,Toffee,89,['Sugar'],3,Average,20,1780,2021-04-15,2021-06-07,2021-07-14,"Average product, nothing special.",0.10357142857142858,0.48571428571428565,0.429,0.571,0.0,-0.3089,Negative
Sri-Lanka,Cookie,58,"['Barley', 'Sugar']",5,Excellent,85,4930,2025-05-27,2025-06-22,2025-08-25,Absolutely loved it!,0.875,0.8,0.0,0.308,0.692,0.6689,Positive
Pakistan,Banana Chips,78,['Banana'],5,Excellent,30,2340,2024-02-22,2024-03-18,2024-05-22,Exceeded my expectations!,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
Bangladesh,Ketchup,88,['Tomato'],5,Excellent,45,3960,2020-10-02,2020-12-24,2020-12-31,Outstanding product quality!,0.625,0.875,0.0,0.318,0.682,0.6476,Positive
Pakistan,Pasta,80,"['Wheat', 'Barley']",4,Good,75,6000,2024-12-17,2025-02-17,2025-03-17,Quite happy with the product.,0.8,1.0,0.0,0.5,0.5,0.6115,Positive
Pakistan,Khari,61,['Cumin'],1,Very Poor,25,1525,2024-12-01,2025-02-22,2025-03-01,Very poor quality.,-0.52,0.78,0.629,0.371,0.0,-0.5256,Negative
India,Toffee,45,['Sugar'],5,Excellent,20,900,2025-01-01,2025-02-19,2025-04-01,Outstanding product quality!,0.625,0.875,0.0,0.318,0.682,0.6476,Positive
Pakistan,Ketchup,51,['Tomato'],1,Very Poor,55,2805,2020-03-27,2020-04-11,2020-06-25,Very poor quality.,-0.52,0.78,0.629,0.371,0.0,-0.5256,Negative
